,Unnamed: 0,city,country,date.utc,location,parameter,value,unit
619,,Paris,FR,2019-05-23 05:00:00+00:00,FR04014,no2,68.7,µg/m³
620,,Paris,FR,2019-05-23 04:00:00+00:00,FR04014,no2,71.9,µg/m³
621,,Paris,FR,2019-05-23 03:00:00+00:00,FR04014,no2,76.8,µg/m³
622,,Paris,FR,2019-05-23 02:00:00+00:00,FR04014,no2,66.6,µg/m³
623,,Paris,FR,2019-05-23 01:00:00+00:00,FR04014,no2,53.1,µg/m³
624,,Paris,FR,2019-05-23 00:00:00+00:00,FR04014,no2,53.3,µg/m³
625,,Paris,FR,2019-05-22 23:00:00+00:00,FR04014,no2,62.1,µg/m³
626,,Paris,FR,2019-05-22 22:00:00+00:00,FR04014,no2,29.8,µg/m³
627,,Paris,FR,2019-05-22 21:00:00+00:00,FR04014,no2,37.7,µg/m³
628,,Paris,FR,2019-05-22 20:00:00+00:00,FR04014,no2,44.9,µg/m³
629,,Paris,FR,2019-05-22 19:00:00+00:00,FR04014,no2,36.2,µg/m³
630,,Paris,FR,2019-05-22 18:00:00+00:00,FR04014,no2,34.1,µg/m³
631,,Paris,FR,2019-05-22 17:00:00+00:00,FR04014,no2,36.1,µg/m³
632,,Paris,FR,2019-05-22 16:00:00+00:00,FR04014,no2,34.9,µg/m³
633,,Paris,FR,2019-05-22 15:00:00+00:00,FR04014,no2,33.2,µg/m³
634,,Paris,FR,2019-05-22 14:00:00+00:00,FR04014,no2,40.0,µg/m³
635,,Paris,FR,2019-05-22 13:00:00+00:00,FR04014,no2,38.5,µg/m³
636,,Paris,FR,2019-05-22 12:00:00+00:00,FR04014,no2,42.2,µg/m³
637,,Paris,FR,2019-05-22 11:00:00+00:00,FR04014,no2,42.6,µg/m³
638,,Paris,FR,2019-05-22 10:00:00+00:00,FR04014,no2,57.8,µg/m³
639,,Paris,FR,2019-05-22 09:00:00+00:00,FR04014,no2,63.1,µg/m³
640,,Paris,FR,2019-05-22 08:00:00+00:00,FR04014,no2,70.8,µg/m³
641,,Paris,FR,2019-05-22 07:00:00+00:00,FR04014,no2,75.4,µg/m³
642,,Paris,FR,2019-05-22 06:00:00+00:00,FR04014,no2,75.7,µg/m³
643,,Paris,FR,2019-05-22 05:00:00+00:00,FR04014,no2,45.1,µg/m³
644,,Paris,FR,2019-05-22 04:00:00+00:00,FR04014,no2,33.7,µg/m³
645,,Paris,FR,2019-05-22 03:00:00+00:00,FR04014,no2,25.2,µg/m³
646,,Paris,FR,2019-05-22 02:00:00+00:00,FR04014,no2,19.2,µg/m³
647,,Paris,FR,2019-05-22 01:00:00+00:00,FR04014,no2,27.9,µg/m³
648,,Paris,FR,2019-05-22 00:00:00+00:00,FR04014,no2,27.1,µg/m³
649,,Paris,FR,2019-05-21 23:00:00+00:00,FR04014,no2,29.5,µg/m³
650,,Paris,FR,2019-05-21 22:00:00+00:00,FR04014,no2,33.2,µg/m³
651,,Paris,FR,2019-05-21 21:00:00+00:00,FR04014,no2,43.0,µg/m³
652,,Paris,FR,2019-05-21 20:00:00+00:00,FR04014,no2,40.8,µg/m³
653,,Paris,FR,2019-05-21 19:00:00+00:00,FR04014,no2,50.0,µg/m³
654,,Paris,FR,2019-05-21 18:00:00+00:00,FR04014,no2,54.3,µg/m³
655,,Paris,FR,2019-05-21 17:00:00+00:00,FR04014,no2,75.0,µg/m³
656,,Paris,FR,2019-05-21 16:00:00+00:00,FR04014,no2,42.3,µg/m³
657,,Paris,FR,2019-05-21 15:00:00+00:00,FR04014,no2,36.6,µg/m³
658,,Paris,FR,2019-05-21 14:00:00+00:00,FR04014,no2,47.8,µg/m³
659,,Paris,FR,2019-05-21 13:00:00+00:00,FR04014,no2,49.7,µg/m³
660,,Paris,FR,2019-05-21 12:00:00+00:00,FR04014,no2,30.5,µg/m³
661,,Paris,FR,2019-05-21 11:00:00+00:00,FR04014,no2,25.5,µg/m³
662,,Paris,FR,2019-05-21 10:00:00+00:00,FR04014,no2,30.4,µg/m³
663,,Paris,FR,2019-05-21 09:00:00+00:00,FR04014,no2,48.1,µg/m³
664,,Paris,FR,2019-05-21 08:00:00+00:00,FR04014,no2,54.2,µg/m³
665,,Paris,FR,2019-05-21 07:00:00+00:00,FR04014,no2,56.0,µg/m³
666,,Paris,FR,2019-05-21 06:00:00+00:00,FR04014,no2,62.6,µg/m³
667,,Paris,FR,2019-05-21 05:00:00+00:00,FR04014,no2,38.0,µg/m³
668,,Paris,FR,2019-05-21 04:00:00+00:00,FR04014,no2,18.5,µg/m³
669,,Paris,FR,2019-05-21 03:00:00+00:00,FR04014,no2,17.9,µg/m³
670,,Paris,FR,2019-05-21 02:00:00+00:00,FR04014,no2,17.7,µg/m³
671,,Paris,FR,2019-05-21 01:00:00+00:00,FR04014,no2,16.3,µg/m³
672,,Paris,FR,2019-05-21 00:00:00+00:00,FR04014,no2,16.9,µg/m³
673,,Paris,FR,2019-05-20 23:00:00+00:00,FR04014,no2,19.6,µg/m³
674,,Paris,FR,2019-05-20 22:00:00+00:00,FR04014,no2,20.7,µg/m³
675,,Paris,FR,2019-05-20 21:00:00+00:00,FR04014,no2,20.3,µg/m³
676,,Paris,FR,2019-05-20 20:00:00+00:00,FR04014,no2,21.6,µg/m³
677,,Paris,FR,2019-05-20 19:00:00+00:00,FR04014,no2,21.3,µg/m³
678,,Paris,FR,2019-05-20 18:00:00+00:00,FR04014,no2,32.2,µg/m³
679,,Paris,FR,2019-05-20 17:00:00+00:00,FR04014,no2,24.6,µg/m³
680,,Paris,FR,2019-05-20 16:00:00+00:00,FR04014,no2,32.4,µg/m³
681,,Paris,FR,2019-05-20 15:00:00+00:00,FR04014,no2,26.5,µg/m³
682,,Paris,FR,2019-05-20 14:00:00+00:00,FR04014,no2,27.5,µg/m³
683,,Paris,FR,2019-05-20 13:00:00+00:00,FR04014,no2,23.7,µg/m³
684,,Paris,FR,2019-05-20 12:00:00+00:00,FR04014,no2,23.8,µg/m³
685,,Paris,FR,2019-05-20 11:00:00+00:00,FR04014,no2,35.4,µg/m³
686,,Paris,FR,2019-05-20 10:00:00+00:00,FR04014,no2,43.9,µg/m³
687,,Paris,FR,2019-05-20 09:00:00+00:00,FR04014,no2,45.5,µg/m³
688,,Paris,FR,2019-05-20 08:00:00+00:00,FR04014,no2,46.1,µg/m³
689,,Paris,FR,2019-05-20 07:00:00+00:00,FR04014,no2,46.9,µg/m³
690,,Paris,FR,2019-05-20 06:00:00+00:00,FR04014,no2,40.1,µg/m³
691,,Paris,FR,2019-05-20 05:00:00+00:00,FR04014,no2,25.2,µg/m³
692,,Paris,FR,2019-05-20 04:00:00+00:00,FR04014,no2,14.9,µg/m³
693,,Paris,FR,2019-05-20 03:00:00+00:00,FR04014,no2,12.6,µg/m³
694,,Paris,FR,2019-05-20 02:00:00+00:00,FR04014,no2,12.1,µg/m³
695,,Paris,FR,2019-05-20 01:00:00+00:00,FR04014,no2,12.8,µg/m³
696,,Paris,FR,2019-05-20 00:00:00+00:00,FR04014,no2,16.4,µg/m³
697,,Paris,FR,2019-05-19 23:00:00+00:00,FR04014,no2,18.8,µg/m³
698,,Paris,FR,2019-05-19 22:00:00+00:00,FR04014,no2,22.2,µg/m³
699,,Paris,FR,2019-05-19 21:00:00+00:00,FR04014,no2,23.2,µg/m³
700,,Paris,FR,2019-05-19 20:00:00+00:00,FR04014,no2,35.6,µg/m³
701,,Paris,FR,2019-05-19 19:00:00+00:00,FR04014,no2,51.2,µg/m³
702,,Paris,FR,2019-05-19 18:00:00+00:00,FR04014,no2,32.7,µg/m³
703,,Paris,FR,2019-05-19 17:00:00+00:00,FR04014,no2,33.9,µg/m³
704,,Paris,FR,2019-05-19 16:00:00+00:00,FR04014,no2,32.5,µg/m³
705,,Paris,FR,2019-05-19 15:00:00+00:00,FR04014,no2,31.7,µg/m³
706,,Paris,FR,2019-05-19 14:00:00+00:00,FR04014,no2,23.8,µg/m³
707,,Paris,FR,2019-05-19 13:00:00+00:00,FR04014,no2,21.0,µg/m³
708,,Paris,FR,2019-05-19 12:00:00+00:00,FR04014,no2,27.9,µg/m³
709,,Paris,FR,2019-05-19 11:00:00+00:00,FR04014,no2,32.6,µg/m³
710,,Paris,FR,2019-05-19 10:00:00+00:00,FR04014,no2,31.0,µg/m³
711,,Paris,FR,2019-05-19 09:00:00+00:00,FR04014,no2,33.0,µg/m³
712,,Paris,FR,2019-05-19 08:00:00+00:00,FR04014,no2,31.7,µg/m³
713,,Paris,FR,2019-05-19 07:00:00+00:00,FR04014,no2,32.4,µg/m³
714,,Paris,FR,2019-05-19 06:00:00+00:00,FR04014,no2,31.1,µg/m³
715,,Paris,FR,2019-05-19 05:00:00+00:00,FR04014,no2,40.9,µg/m³
716,,Paris,FR,2019-05-19 04:00:00+00:00,FR04014,no2,39.4,µg/m³
717,,Paris,FR,2019-05-19 03:00:00+00:00,FR04014,no2,36.4,µg/m³
718,,Paris,FR,2019-05-19 02:00:00+00:00,FR04014,no2,38.1,µg/m³
719,,Paris,FR,2019-05-19 01:00:00+00:00,FR04014,no2,34.9,µg/m³
720,,Paris,FR,2019-05-19 00:00:00+00:00,FR04014,no2,49.6,µg/m³
721,,Paris,FR,2019-05-18 23:00:00+00:00,FR04014,no2,50.2,µg/m³
722,,Paris,FR,2019-05-18 22:00:00+00:00,FR04014,no2,62.5,µg/m³
723,,Paris,FR,2019-05-18 21:00:00+00:00,FR04014,no2,59.3,µg/m³
724,,Paris,FR,2019-05-18 20:00:00+00:00,FR04014,no2,36.2,µg/m³
725,,Paris,FR,2019-05-18 19:00:00+00:00,FR04014,no2,67.5,µg/m³
726,,Paris,FR,2019-05-18 18:00:00+00:00,FR04014,no2,14.5,µg/m³
727,,Paris,FR,2019-05-18 17:00:00+00:00,FR04014,no2,12.8,µg/m³
728,,Paris,FR,2019-05-18 16:00:00+00:00,FR04014,no2,14.6,µg/m³
729,,Paris,FR,2019-05-18 15:00:00+00:00,FR04014,no2,13.0,µg/m³
730,,Paris,FR,2019-05-18 14:00:00+00:00,FR04014,no2,11.8,µg/m³
731,,Paris,FR,2019-05-18 13:00:00+00:00,FR04014,no2,10.5,µg/m³
732,,Paris,FR,2019-05-18 12:00:00+00:00,FR04014,no2,12.9,µg/m³
733,,Paris,FR,2019-05-18 11:00:00+00:00,FR04014,no2,17.5,µg/m³
734,,Paris,FR,2019-05-18 10:00:00+00:00,FR04014,no2,24.1,µg/m³
735,,Paris,FR,2019-05-18 09:00:00+00:00,FR04014,no2,21.1,µg/m³
736,,Paris,FR,2019-05-18 08:00:00+00:00,FR04014,no2,20.4,µg/m³
737,,Paris,FR,2019-05-18 07:00:00+00:00,FR04014,no2,27.4,µg/m³
738,,Paris,FR,2019-05-18 06:00:00+00:00,FR04014,no2,22.1,µg/m³
739,,Paris,FR,2019-05-18 05:00:00+00:00,FR04014,no2,20.1,µg/m³
740,,Paris,FR,2019-05-18 04:00:00+00:00,FR04014,no2,16.6,µg/m³
741,,Paris,FR,2019-05-18 03:00:00+00:00,FR04014,no2,16.1,µg/m³
742,,Paris,FR,2019-05-18 02:00:00+00:00,FR04014,no2,29.0,µg/m³
743,,Paris,FR,2019-05-18 01:00:00+00:00,FR04014,no2,37.4,µg/m³
744,,Paris,FR,2019-05-18 00:00:00+00:00,FR04014,no2,31.5,µg/m³
745,,Paris,FR,2019-05-17 23:00:00+00:00,FR04014,no2,34.1,µg/m³
746,,Paris,FR,2019-05-17 22:00:00+00:00,FR04014,no2,28.2,µg/m³
747,,Paris,FR,2019-05-17 21:00:00+00:00,FR04014,no2,24.3,µg/m³
748,,Paris,FR,2019-05-17 20:00:00+00:00,FR04014,no2,23.5,µg/m³
749,,Paris,FR,2019-05-17 19:00:00+00:00,FR04014,no2,24.7,µg/m³
750,,Paris,FR,2019-05-17 18:00:00+00:00,FR04014,no2,33.6,µg/m³
751,,Paris,FR,2019-05-17 17:00:00+00:00,FR04014,no2,27.9,µg/m³
752,,Paris,FR,2019-05-17 16:00:00+00:00,FR04014,no2,20.7,µg/m³
753,,Paris,FR,2019-05-17 15:00:00+00:00,FR04014,no2,22.2,µg/m³
754,,Paris,FR,2019-05-17 14:00:00+00:00,FR04014,no2,27.0,µg/m³
755,,Paris,FR,2019-05-17 13:00:00+00:00,FR04014,no2,37.9,µg/m³
756,,Paris,FR,2019-05-17 12:00:00+00:00,FR04014,no2,46.5,µg/m³
757,,Paris,FR,2019-05-17 11:00:00+00:00,FR04014,no2,43.1,µg/m³
758,,Paris,FR,2019-05-17 10:00:00+00:00,FR04014,no2,51.5,µg/m³
759,,Paris,FR,2019-05-17 09:00:00+00:00,FR04014,no2,60.5,µg/m³
760,,Paris,FR,2019-05-17 08:00:00+00:00,FR04014,no2,57.5,µg/m³
761,,Paris,FR,2019-05-17 07:00:00+00:00,FR04014,no2,55.0,µg/m³
762,,Paris,FR,2019-05-17 06:00:00+00:00,FR04014,no2,46.3,µg/m³
763,,Paris,FR,2019-05-17 05:00:00+00:00,FR04014,no2,34.0,µg/m³
764,,Paris,FR,2019-05-17 04:00:00+00:00,FR04014,no2,28.4,µg/m³
765,,Paris,FR,2019-05-17 03:00:00+00:00,FR04014,no2,26.6,µg/m³
766,,Paris,FR,2019-05-17 02:00:00+00:00,FR04014,no2,24.6,µg/m³
767,,Paris,FR,2019-05-17 01:00:00+00:00,FR04014,no2,26.1,µg/m³
768,,Paris,FR,2019-05-17 00:00:00+00:00,FR04014,no2,46.3,µg/m³
769,,Paris,FR,2019-05-16 23:00:00+00:00,FR04014,no2,43.7,µg/m³
770,,Paris,FR,2019-05-16 22:00:00+00:00,FR04014,no2,37.1,µg/m³
771,,Paris,FR,2019-05-16 21:00:00+00:00,FR04014,no2,24.3,µg/m³
772,,Paris,FR,2019-05-16 20:00:00+00:00,FR04014,no2,24.8,µg/m³
773,,Paris,FR,2019-05-16 19:00:00+00:00,FR04014,no2,14.4,µg/m³
774,,Paris,FR,2019-05-16 18:00:00+00:00,FR04014,no2,15.9,µg/m³
775,,Paris,FR,2019-05-16 17:00:00+00:00,FR04014,no2,13.5,µg/m³
776,,Paris,FR,2019-05-16 16:00:00+00:00,FR04014,no2,10.3,µg/m³
777,,Paris,FR,2019-05-16 15:00:00+00:00,FR04014,no2,10.1,µg/m³
778,,Paris,FR,2019-05-16 14:00:00+00:00,FR04014,no2,8.1,µg/m³
779,,Paris,FR,2019-05-16 13:00:00+00:00,FR04014,no2,8.5,µg/m³
780,,Paris,FR,2019-05-16 12:00:00+00:00,FR04014,no2,9.2,µg/m³
781,,Paris,FR,2019-05-16 11:00:00+00:00,FR04014,no2,10.5,µg/m³
782,,Paris,FR,2019-05-16 10:00:00+00:00,FR04014,no2,13.5,µg/m³
783,,Paris,FR,2019-05-16 09:00:00+00:00,FR04014,no2,29.5,µg/m³
784,,Paris,FR,2019-05-16 08:00:00+00:00,FR04014,no2,39.4,µg/m³
785,,Paris,FR,2019-05-16 07:00:00+00:00,FR04014,no2,40.0,µg/m³
786,,Paris,FR,2019-05-16 05:00:00+00:00,FR04014,no2,52.6,µg/m³
787,,Paris,FR,2019-05-16 04:00:00+00:00,FR04014,no2,37.0,µg/m³
788,,Paris,FR,2019-05-16 03:00:00+00:00,FR04014,no2,27.9,µg/m³
789,,Paris,FR,2019-05-16 02:00:00+00:00,FR04014,no2,26.7,µg/m³
790,,Paris,FR,2019-05-16 01:00:00+00:00,FR04014,no2,26.0,µg/m³
791,,Paris,FR,2019-05-16 00:00:00+00:00,FR04014,no2,27.4,µg/m³
792,,Paris,FR,2019-05-15 23:00:00+00:00,FR04014,no2,30.9,µg/m³
793,,Paris,FR,2019-05-15 22:00:00+00:00,FR04014,no2,44.1,µg/m³
794,,Paris,FR,2019-05-15 21:00:00+00:00,FR04014,no2,36.0,µg/m³
795,,Paris,FR,2019-05-15 20:00:00+00:00,FR04014,no2,30.1,µg/m³
796,,Paris,FR,2019-05-15 19:00:00+00:00,FR04014,no2,20.3,µg/m³
797,,Paris,FR,2019-05-15 18:00:00+00:00,FR04014,no2,16.5,µg/m³
798,,Paris,FR,2019-05-15 17:00:00+00:00,FR04014,no2,12.9,µg/m³
799,,Paris,FR,2019-05-15 16:00:00+00:00,FR04014,no2,12.2,µg/m³
800,,Paris,FR,2019-05-15 15:00:00+00:00,FR04014,no2,12.9,µg/m³
801,,Paris,FR,2019-05-15 14:00:00+00:00,FR04014,no2,11.9,µg/m³
802,,Paris,FR,2019-05-15 13:00:00+00:00,FR04014,no2,10.0,µg/m³
803,,Paris,FR,2019-05-15 12:00:00+00:00,FR04014,no2,9.4,µg/m³
804,,Paris,FR,2019-05-15 11:00:00+00:00,FR04014,no2,0.0,µg/m³
805,,Paris,FR,2019-05-15 10:00:00+00:00,FR04014,no2,0.0,µg/m³
806,,Paris,FR,2019-05-15 09:00:00+00:00,FR04014,no2,0.0,µg/m³
807,,Paris,FR,2019-05-15 08:00:00+00:00,FR04014,no2,25.7,µg/m³
808,,Paris,FR,2019-05-15 07:00:00+00:00,FR04014,no2,32.1,µg/m³
809,,Paris,FR,2019-05-15 06:00:00+00:00,FR04014,no2,48.1,µg/m³
810,,Paris,FR,2019-05-15 05:00:00+00:00,FR04014,no2,46.5,µg/m³
811,,Paris,FR,2019-05-15 04:00:00+00:00,FR04014,no2,28.9,µg/m³
812,,Paris,FR,2019-05-15 03:00:00+00:00,FR04014,no2,17.9,µg/m³
813,,Paris,FR,2019-05-15 02:00:00+00:00,FR04014,no2,16.8,µg/m³
814,,Paris,FR,2019-05-15 01:00:00+00:00,FR04014,no2,17.2,µg/m³
815,,Paris,FR,2019-05-15 00:00:00+00:00,FR04014,no2,18.8,µg/m³
816,,Paris,FR,2019-05-14 23:00:00+00:00,FR04014,no2,24.3,µg/m³
817,,Paris,FR,2019-05-14 22:00:00+00:00,FR04014,no2,30.9,µg/m³
818,,Paris,FR,2019-05-14 21:00:00+00:00,FR04014,no2,29.0,µg/m³
819,,Paris,FR,2019-05-14 20:00:00+00:00,FR04014,no2,28.4,µg/m³
820,,Paris,FR,2019-05-14 19:00:00+00:00,FR04014,no2,23.3,µg/m³
821,,Paris,FR,2019-05-14 18:00:00+00:00,FR04014,no2,17.9,µg/m³
822,,Paris,FR,2019-05-14 17:00:00+00:00,FR04014,no2,17.7,µg/m³
823,,Paris,FR,2019-05-14 16:00:00+00:00,FR04014,no2,15.3,µg/m³
824,,Paris,FR,2019-05-14 15:00:00+00:00,FR04014,no2,13.4,µg/m³
825,,Paris,FR,2019-05-14 14:00:00+00:00,FR04014,no2,15.2,µg/m³
826,,Paris,FR,2019-05-14 13:00:00+00:00,FR04014,no2,11.0,µg/m³
827,,Paris,FR,2019-05-14 12:00:00+00:00,FR04014,no2,10.2,µg/m³
828,,Paris,FR,2019-05-14 11:00:00+00:00,FR04014,no2,11.3,µg/m³
829,,Paris,FR,2019-05-14 10:00:00+00:00,FR04014,no2,12.9,µg/m³
830,,Paris,FR,2019-05-14 09:00:00+00:00,FR04014,no2,19.0,µg/m³
831,,Paris,FR,2019-05-14 08:00:00+00:00,FR04014,no2,28.8,µg/m³
832,,Paris,FR,2019-05-14 07:00:00+00:00,FR04014,no2,41.3,µg/m³
833,,Paris,FR,2019-05-14 06:00:00+00:00,FR04014,no2,46.1,µg/m³
834,,Paris,FR,2019-05-14 05:00:00+00:00,FR04014,no2,38.6,µg/m³
835,,Paris,FR,2019-05-14 04:00:00+00:00,FR04014,no2,31.6,µg/m³
836,,Paris,FR,2019-05-14 03:00:00+00:00,FR04014,no2,22.1,µg/m³
837,,Paris,FR,2019-05-14 02:00:00+00:00,FR04014,no2,19.0,µg/m³
838,,Paris,FR,2019-05-14 01:00:00+00:00,FR04014,no2,19.1,µg/m³
839,,Paris,FR,2019-05-14 00:00:00+00:00,FR04014,no2,20.9,µg/m³
840,,Paris,FR,2019-05-13 23:00:00+00:00,FR04014,no2,22.8,µg/m³
841,,Paris,FR,2019-05-13 22:00:00+00:00,FR04014,no2,27.3,µg/m³
842,,Paris,FR,2019-05-13 21:00:00+00:00,FR04014,no2,30.4,µg/m³
843,,Paris,FR,2019-05-13 20:00:00+00:00,FR04014,no2,28.3,µg/m³
844,,Paris,FR,2019-05-13 19:00:00+00:00,FR04014,no2,23.9,µg/m³
845,,Paris,FR,2019-05-13 18:00:00+00:00,FR04014,no2,15.5,µg/m³
846,,Paris,FR,2019-05-13 17:00:00+00:00,FR04014,no2,13.0,µg/m³
847,,Paris,FR,2019-05-13 16:00:00+00:00,FR04014,no2,12.1,µg/m³
848,,Paris,FR,2019-05-13 15:00:00+00:00,FR04014,no2,10.6,µg/m³
849,,Paris,FR,2019-05-13 14:00:00+00:00,FR04014,no2,10.7,µg/m³
850,,Paris,FR,2019-05-13 13:00:00+00:00,FR04014,no2,10.1,µg/m³
851,,Paris,FR,2019-05-13 12:00:00+00:00,FR04014,no2,9.2,µg/m³
852,,Paris,FR,2019-05-13 11:00:00+00:00,FR04014,no2,9.6,µg/m³
853,,Paris,FR,2019-05-13 10:00:00+00:00,FR04014,no2,12.8,µg/m³
854,,Paris,FR,2019-05-13 09:00:00+00:00,FR04014,no2,20.6,µg/m³
855,,Paris,FR,2019-05-13 08:00:00+00:00,FR04014,no2,32.1,µg/m³
856,,Paris,FR,2019-05-13 07:00:00+00:00,FR04014,no2,41.0,µg/m³
857,,Paris,FR,2019-05-13 06:00:00+00:00,FR04014,no2,45.2,µg/m³
858,,Paris,FR,2019-05-13 05:00:00+00:00,FR04014,no2,38.3,µg/m³
859,,Paris,FR,2019-05-13 04:00:00+00:00,FR04014,no2,25.1,µg/m³
860,,Paris,FR,2019-05-13 03:00:00+00:00,FR04014,no2,18.9,µg/m³
861,,Paris,FR,2019-05-13 02:00:00+00:00,FR04014,no2,18.5,µg/m³
862,,Paris,FR,2019-05-13 01:00:00+00:00,FR04014,no2,18.9,µg/m³
863,,Paris,FR,2019-05-13 00:00:00+00:00,FR04014,no2,25.0,µg/m³
864,,Paris,FR,2019-05-12 23:00:00+00:00,FR04014,no2,32.5,µg/m³
865,,Paris,FR,2019-05-12 22:00:00+00:00,FR04014,no2,46.5,µg/m³
866,,Paris,FR,2019-05-12 21:00:00+00:00,FR04014,no2,34.2,µg/m³
867,,Paris,FR,2019-05-12 20:00:00+00:00,FR04014,no2,24.1,µg/m³
868,,Paris,FR,2019-05-12 19:00:00+00:00,FR04014,no2,19.5,µg/m³
869,,Paris,FR,2019-05-12 18:00:00+00:00,FR04014,no2,18.2,µg/m³
870,,Paris,FR,2019-05-12 17:00:00+00:00,FR04014,no2,13.9,µg/m³
871,,Paris,FR,2019-05-12 16:00:00+00:00,FR04014,no2,11.7,µg/m³
872,,Paris,FR,2019-05-12 15:00:00+00:00,FR04014,no2,9.6,µg/m³
873,,Paris,FR,2019-05-12 14:00:00+00:00,FR04014,no2,9.1,µg/m³
874,,Paris,FR,2019-05-12 13:00:00+00:00,FR04014,no2,8.7,µg/m³
875,,Paris,FR,2019-05-12 12:00:00+00:00,FR04014,no2,10.9,µg/m³
876,,Paris,FR,2019-05-12 11:00:00+00:00,FR04014,no2,11.4,µg/m³
877,,Paris,FR,2019-05-12 10:00:00+00:00,FR04014,no2,11.4,µg/m³
878,,Paris,FR,2019-05-12 09:00:00+00:00,FR04014,no2,11.7,µg/m³
879,,Paris,FR,2019-05-12 08:00:00+00:00,FR04014,no2,14.6,µg/m³
880,,Paris,FR,2019-05-12 07:00:00+00:00,FR04014,no2,15.9,µg/m³
881,,Paris,FR,2019-05-12 06:00:00+00:00,FR04014,no2,20.1,µg/m³
882,,Paris,FR,2019-05-12 05:00:00+00:00,FR04014,no2,19.2,µg/m³
883,,Paris,FR,2019-05-12 04:00:00+00:00,FR04014,no2,16.2,µg/m³
884,,Paris,FR,2019-05-12 03:00:00+00:00,FR04014,no2,16.0,µg/m³
885,,Paris,FR,2019-05-12 02:00:00+00:00,FR04014,no2,17.2,µg/m³
886,,Paris,FR,2019-05-12 01:00:00+00:00,FR04014,no2,19.2,µg/m³
887,,Paris,FR,2019-05-12 00:00:00+00:00,FR04014,no2,22.8,µg/m³
888,,Paris,FR,2019-05-11 23:00:00+00:00,FR04014,no2,26.4,µg/m³
889,,Paris,FR,2019-05-11 22:00:00+00:00,FR04014,no2,27.7,µg/m³
890,,Paris,FR,2019-05-11 21:00:00+00:00,FR04014,no2,21.1,µg/m³
891,,Paris,FR,2019-05-11 20:00:00+00:00,FR04014,no2,24.2,µg/m³
892,,Paris,FR,2019-05-11 19:00:00+00:00,FR04014,no2,31.2,µg/m³
893,,Paris,FR,2019-05-11 18:00:00+00:00,FR04014,no2,33.1,µg/m³
894,,Paris,FR,2019-05-11 17:00:00+00:00,FR04014,no2,32.0,µg/m³
895,,Paris,FR,2019-05-11 16:00:00+00:00,FR04014,no2,19.5,µg/m³
896,,Paris,FR,2019-05-11 15:00:00+00:00,FR04014,no2,18.0,µg/m³
897,,Paris,FR,2019-05-11 14:00:00+00:00,FR04014,no2,17.8,µg/m³
898,,Paris,FR,2019-05-11 13:00:00+00:00,FR04014,no2,30.8,µg/m³
899,,Paris,FR,2019-05-11 12:00:00+00:00,FR04014,no2,30.2,µg/m³
900,,Paris,FR,2019-05-11 11:00:00+00:00,FR04014,no2,33.2,µg/m³
901,,Paris,FR,2019-05-11 10:00:00+00:00,FR04014,no2,36.8,µg/m³
902,,Paris,FR,2019-05-11 09:00:00+00:00,FR04014,no2,35.7,µg/m³
903,,Paris,FR,2019-05-11 08:00:00+00:00,FR04014,no2,32.1,µg/m³
904,,Paris,FR,2019-05-11 07:00:00+00:00,FR04014,no2,29.0,µg/m³
905,,Paris,FR,2019-05-11 06:00:00+00:00,FR04014,no2,28.9,µg/m³
906,,Paris,FR,2019-05-11 02:00:00+00:00,FR04014,no2,14.9,µg/m³
907,,Paris,FR,2019-05-11 01:00:00+00:00,FR04014,no2,15.5,µg/m³
908,,Paris,FR,2019-05-11 00:00:00+00:00,FR04014,no2,24.8,µg/m³
909,,Paris,FR,2019-05-10 23:00:00+00:00,FR04014,no2,26.0,µg/m³
910,,Paris,FR,2019-05-10 22:00:00+00:00,FR04014,no2,28.1,µg/m³
911,,Paris,FR,2019-05-10 21:00:00+00:00,FR04014,no2,37.0,µg/m³
912,,Paris,FR,2019-05-10 20:00:00+00:00,FR04014,no2,43.6,µg/m³
913,,Paris,FR,2019-05-10 19:00:00+00:00,FR04014,no2,39.3,µg/m³
914,,Paris,FR,2019-05-10 18:00:00+00:00,FR04014,no2,33.4,µg/m³
915,,Paris,FR,2019-05-10 17:00:00+00:00,FR04014,no2,37.8,µg/m³
916,,Paris,FR,2019-05-10 16:00:00+00:00,FR04014,no2,30.8,µg/m³
917,,Paris,FR,2019-05-10 15:00:00+00:00,FR04014,no2,29.6,µg/m³
918,,Paris,FR,2019-05-10 14:00:00+00:00,FR04014,no2,29.3,µg/m³
919,,Paris,FR,2019-05-10 13:00:00+00:00,FR04014,no2,22.0,µg/m³
920,,Paris,FR,2019-05-10 12:00:00+00:00,FR04014,no2,25.3,µg/m³
921,,Paris,FR,2019-05-10 11:00:00+00:00,FR04014,no2,23.2,µg/m³
922,,Paris,FR,2019-05-10 10:00:00+00:00,FR04014,no2,35.1,µg/m³
923,,Paris,FR,2019-05-10 09:00:00+00:00,FR04014,no2,53.4,µg/m³
924,,Paris,FR,2019-05-10 08:00:00+00:00,FR04014,no2,60.7,µg/m³
925,,Paris,FR,2019-05-10 07:00:00+00:00,FR04014,no2,57.3,µg/m³
926,,Paris,FR,2019-05-10 06:00:00+00:00,FR04014,no2,47.4,µg/m³
927,,Paris,FR,2019-05-10 05:00:00+00:00,FR04014,no2,37.8,µg/m³
928,,Paris,FR,2019-05-10 04:00:00+00:00,FR04014,no2,20.5,µg/m³
